"censor_id","dec_phys1","relhaz","loghaz","se","logcil","logciu","PA"
42,0.0420735216463131,1.00411477062142,0.0041071512,0.0054108286,-0.00649856597031662,0.014712493390535,4.20735216463131
43,0.0425916931462764,1.00407943587351,0.0040703365,0.0053623281,-0.00643880338695609,0.0145822873337996,4.25916931462764
44,0.0427538532703196,1.00406673387468,0.0040588658,0.0053472165,-0.00642186756528479,0.0145393672821777,4.27538532703196
45,0.0429852635531268,1.00405061435033,0.004042469,0.0053256149,-0.0063949301415727,0.0144813586825168,4.29852635531268
46,0.0457646020171234,1.00385345138581,0.0038453762,0.0050659617,-0.00608633240339385,0.0137744442200381,4.57646020171234
47,0.0457654666568359,1.00385434308709,0.0038453762,0.0050659617,-0.00608118229741065,0.0137744899404025,4.57654666568359
48,0.0457657172641226,1.00385332078908,0.0038453762,0.0050659617,-0.00608371478840425,0.0137733895998717,4.57657172641226
49,0.0463679969316657,1.00381045187025,0.0038026765,0.0050097085,-0.00601598634518857,0.0136227006309436,4.63679969316657
50,0.0507997048458586,1.00349561645803,0.0034884037,0.0045956806,-0.00551776656463928,0.0124951554835444,5.07997048458586
51,0.0513031885935593,1.00345876929008,0.0034525583,0.004548457,-0.00546293672183716,0.0123686262947348,5.13031885935593
52,0.0513056468372494,1.00345913944084,0.0034525583,0.004548457,-0.00546127282340263,0.012367561930032,5.13056468372494
53,0.0515729096075618,1.00343997916947,0.0034335752,0.0045234486,-0.00543182770916196,0.0122974289455571,5.15729096075618
54,0.0536154466063085,1.00329300370746,0.0032887647,0.0043326728,-0.00520270702131306,0.0117789105647769,5.36154466063085
55,0.0536165713424872,1.00329451374099,0.0032887647,0.0043326728,-0.00520355611372258,0.0117817925756726,5.36165713424872
56,0.053616567970486,1.00329318771864,0.0032887647,0.0043326728,-0.00520293376449739,0.0117815214602545,5.3616567970486
57,0.0536155303384087,1.00329505984026,0.0032887647,0.0043326728,-0.00520252063070772,0.0117825483291232,5.36155303384087
58,0.053615112466287,1.00329494136641,0.0032887647,0.0043326728,-0.00520134110088225,0.0117813874761195,5.3615112466287
59,0.0536135259688156,1.00329377812333,0.0032887647,0.0043326728,-0.00520263589179608,0.0117813127273134,5.36135259688156
60,0.0536167522842102,1.00329504975744,0.0032887647,0.0043326728,-0.00520555124635475,0.0117787669097522,5.36167522842102
61,0.0544523156253371,1.00323602330478,0.0032294192,0.0042544897,-0.00510910947561328,0.0115683348942465,5.44523156253371
62,0.0553235792328082,1.00317289237037,0.0031677315,0.0041732215,-0.00501013050204303,0.0113463252759023,5.53235792328082
63,0.0591506202439907,1.00290027751314,0.0028962968,0.0038156288,-0.00458280208483998,0.0103724116655348,5.91506202439907
64,0.0634244099817172,1.00259756304977,0.0025932549,0.0034163964,-0.00410292832291406,0.009287713263335,6.34244099817172
65,0.0641916088100853,1.00254468075527,0.0025389236,0.0033448196,-0.00401584988953697,0.0090943746661449,6.41916088100853
66,0.0641921680433577,1.00253905321994,0.0025389236,0.0033448196,-0.00401568668265975,0.00909377954355383,6.41921680433577
67,0.0641911455781971,1.00254361966865,0.0025389236,0.0033448196,-0.00401663904369337,0.00909596422203432,6.41911455781971
68,0.0641898773060266,1.0025419022666,0.0025389236,0.0033448196,-0.00401651602131855,0.00909400746500702,6.41898773060266
69,0.0641903314390826,1.00254133756608,0.0025389236,0.0033448196,-0.0040181736904043,0.00909608583637099,6.41903314390826
70,0.0641897158079705,1.00254178428744,0.0025389236,0.0033448196,-0.0040161188291153,0.00909572823938144,6.41897158079705
71,0.0641906975689994,1.00254372392312,0.0025389236,0.0033448196,-0.00401776302319945,0.00909466785280056,6.41906975689994
72,0.0641902124913968,1.00254186685882,0.0025389236,0.0033448196,-0.00401801799820342,0.0090942548731365,6.41902124913967
73,0.0647598076055014,1.0025020661577,0.0024984756,0.0032915331,-0.00395450518216162,0.00894854459800915,6.47598076055014
74,0.0649793842188405,1.00248456568495,0.0024829523,0.0032710822,-0.0039283563412884,0.00889464549015888,6.49793842188405
75,0.0649783336653729,1.00248783824382,0.0024829523,0.0032710822,-0.00392846143617853,0.00889251555063537,6.49783336653729
76,0.0649809841825549,1.00248512017417,0.0024829523,0.0032710822,-0.00392739743126311,0.00889396493919609,6.49809841825549
77,0.0655878840332975,1.00244111919537,0.0024399497,0.0032144298,-0.00386081601444225,0.00874103334308889,6.55878840332975
78,0.0681479077290491,1.0022598132941,0.0022583958,0.0029752476,-0.0035737729476205,0.00808857576468634,6.81479077290491
79,0.0726025495494225,1.00194327073169,0.0019424905,0.0025590688,-0.00307431313139557,0.00695699239849318,7.26025495494225
80,0.0735839307614613,1.00187387755197,0.0018728635,0.0024673413,-0.00296337410897902,0.00670901345822057,7.35839307614613
81,0.0752775873493813,1.00175388679895,0.0017529879,0.002309415,-0.00277357196318383,0.00627840756406617,7.52775873493813
82,0.0752754739693788,1.00175324840842,0.0017529879,0.002309415,-0.00277232954045086,0.0062786277135778,7.52754739693788
83,0.0758266510000591,1.00171591655807,0.0017139488,0.0022579844,-0.00271231417511887,0.00614043562145702,7.58266510000591
84,0.0770806775402872,1.0016269334788,0.0016249763,0.0021407704,-0.00257272201944402,0.00582121573626423,7.70806775402872
85,0.0810539803485904,1.00134557444256,0.0013432567,0.0017696284,-0.00212449693878589,0.00481277999056749,8.10539803485904
86,0.0810556851357927,1.00134390843067,0.0013432567,0.0017696284,-0.00212392177336564,0.00481375990155118,8.10556851357927
87,0.0810546289337275,1.00134278247643,0.0013432567,0.0017696284,-0.0021230240189127,0.00481205712917728,8.10546289337275
88,0.0810547016435745,1.00134541381882,0.0013432567,0.0017696284,-0.00212357886036061,0.00481180059530676,8.10547016435745
89,0.0810544862476108,1.00134316655779,0.0013432567,0.0017696284,-0.00212670071536373,0.00481108865796121,8.10544862476108
90,0.0810547038494195,1.00134617893264,0.0013432567,0.0017696284,-0.00212589219820754,0.00481258301960964,8.10547038494195
91,0.0811482681728773,1.00133907611505,0.001336618,0.0017608826,-0.00211439547242153,0.00478788444644159,8.11482681728773
92,0.0814124925273872,1.00131874767837,0.0013177982,0.0017360889,-0.0020853688029754,0.00471917247727015,8.14124925273872
93,0.0816208328685951,1.00130415867963,0.0013031975,0.0017168538,-0.00206077497966054,0.00466853601307617,8.16208328685951
94,0.0845637375922212,1.00109620044622,0.0010944962,0.0014419074,-0.00173073293359451,0.00392074140330513,8.45637375922212
95,0.0845632518006451,1.0010948459964,0.0010944962,0.0014419074,-0.00173156697620689,0.00392062969699092,8.45632518006451
96,0.0851568531154014,1.00105286542208,0.0010523996,0.0013864485,-0.00166489875074891,0.00376935297186874,8.51568531154014
97,0.0874908229205681,1.00088679042496,0.00088697509,0.0011685155,-0.00140344110507457,0.0031777187929569,8.74908229205681
98,0.0896555966500306,1.00073399682288,0.00073340314,0.00096619735,-0.00116003414113312,0.00262733313502409,8.96555966500306
99,0.0896547590469635,1.00073373952919,0.00073340314,0.00096619735,-0.00116081863388721,0.00262873057629503,8.96547590469635
100,0.0914847339247631,1.00060447219142,0.00060376461,0.00079540943,-0.000956044685508029,0.00216152094806179,9.14847339247631
101,0.0918865345421911,1.00057554633096,0.0005752591,0.00075785583,-0.000910120843395636,0.00206147147306271,9.18865345421911
102,0.0920193641721965,1.00056667495369,0.00056587294,0.00074549037,-0.000893098792885282,0.00202644170822918,9.20193641721965
103,0.0963507447648813,1.00025801876837,0.00025866943,0.00034077538,-0.000408793893516526,0.000926146614529491,9.63507447648813
104,0.0963530765488531,1.0002564147959,0.00025866943,0.00034077538,-0.000410327876472687,0.000926369707468369,9.63530765488531
105,0.0964413896667088,1.0002512140736,0.0002523076,0.00033239418,-0.00039923770851144,0.000904556940054474,9.64413896667088
106,0.0974353912387387,1.00018078245404,0.00018174137,0.00023942908,-0.000287928823574078,0.000651660796721395,9.74353912387387
107,0.101636956020896,0.999883353163329,-0.00011604751,0.0001528829,-0.000416791257192255,0.000184008316446964,10.1636956020896
108,0.102205427107413,0.999843834529881,-0.00015631264,0.00020592885,-0.000558988633402733,0.00024743130469632,10.2205427107413
109,0.102204329467425,0.999841564836546,-0.00015631264,0.00020592885,-0.000562256559807926,0.00024761723009198,10.2204329467425
110,0.105168600338054,0.999634040066845,-0.00036647564,0.00048280103,-0.00131471004214948,0.000579975628044963,10.5168600338054
111,0.105545402843685,0.999606147461274,-0.00039326272,0.00051809079,-0.00140710422248729,0.000622372199895358,10.5545402843685
112,0.106557639315696,0.9995365578961,-0.00046509624,0.00061272545,-0.00166609898771484,0.000736944779451708,10.6557639315696
113,0.106560509756233,0.99953639921144,-0.00046509624,0.00061272545,-0.00166586641159056,0.000736547263803193,10.6560509756233
114,0.106557865411383,0.999533912981,-0.00046509624,0.00061272545,-0.0016648157123378,0.000736193077209483,10.6557865411383
115,0.106560038583951,0.999534770129953,-0.00046509624,0.00061272545,-0.00166588340670505,0.000735364870775701,10.6560038583951
116,0.10806551522267,0.999427673818199,-0.00057192182,0.00075345923,-0.00204869767446157,0.000905354780773849,10.806551522267
117,0.108213849929685,0.999419098431182,-0.00058251451,0.00076741423,-0.00208482535849524,0.000921483090459893,10.8213849929685
118,0.10821568331862,0.999417151970379,-0.00058251451,0.00076741423,-0.00208733599559122,0.000919859074880943,10.821568331862
119,0.108214912028102,0.999418128572733,-0.00058251451,0.00076741423,-0.00208650990266872,0.000921853499402476,10.8214912028102
120,0.108215898755967,0.999417355256627,-0.00058251451,0.00076741423,-0.00208718506882017,0.000923234971036483,10.8215898755967
121,0.108215909097594,0.999417938111815,-0.00058251451,0.00076741423,-0.00208539795566375,0.000921636283169679,10.8215909097594
122,0.108215901092756,0.999419574044415,-0.00058251451,0.00076741423,-0.00208662402368977,0.00092180359360484,10.8215901092756
123,0.108693730016592,0.999383462874462,-0.00061641884,0.00081208034,-0.00220722097323461,0.000975323499909922,10.8693730016592
124,0.109432540971998,0.99933122146427,-0.00066875585,0.00088102988,-0.00239535901203807,0.00105620561950126,10.9432540971998
125,0.110438823761028,0.999260155501941,-0.00074022438,0.00097518286,-0.00265166672116482,0.00117213065569214,11.0438823761028
126,0.110440363604574,0.9992607116722,-0.00074022438,0.00097518286,-0.0026499761913288,0.00117131133539671,11.0440363604573
127,0.112799585847212,0.999092916121887,-0.00090745912,0.0011954886,-0.00324997569091264,0.00143536506046344,11.2799585847212
128,0.112800032578328,0.999093254972481,-0.00090745912,0.0011954886,-0.00325033535329095,0.0014376076007771,11.2800032578328
129,0.11279850322857,0.99909379008055,-0.00090745912,0.0011954886,-0.00325171361297196,0.00143609106744246,11.279850322857
130,0.113452737251841,0.999047245391772,-0.0009539937,0.0012567865,-0.00341771837502135,0.00150899705799803,11.3452737251841
131,0.113453462874883,0.999045840501458,-0.0009539937,0.0012567865,-0.00341830621076151,0.00150861849578553,11.3453462874883
132,0.115401148733606,0.998908171261312,-0.0010920296,0.0014385995,-0.00391025285145378,0.00172845312835368,11.5401148733606
133,0.115872872345727,0.998877064221692,-0.0011253153,0.0014824372,-0.00402890010952041,0.00177975939784822,11.5872872345727
134,0.117557463768521,0.998755250993995,-0.0012449449,0.0016399748,-0.00445949231534239,0.00196818307325479,11.7557463768521
135,0.121465418505868,0.998479113389889,-0.0015220162,0.0020047177,-0.0054516842475499,0.00240714247266868,12.1465418505868
136,0.123239636188799,0.998353634505321,-0.0016478327,0.0021702722,-0.00590048381905194,0.00260513180605766,12.3239636188799
137,0.123239085332087,0.998352291879255,-0.0016478327,0.0021702722,-0.00590176852072317,0.00260519689192278,12.3239085332087
138,0.123240290808706,0.998355196775128,-0.0016478327,0.0021702722,-0.00590204098279678,0.00260637052440274,12.3240290808706
139,0.12618440097343,0.998146957232955,-0.0018565994,0.0024448505,-0.00664915078301823,0.00293432221834818,12.618440097343
140,0.126543619630383,0.998119650752455,-0.0018822007,0.0024785106,-0.00674049280058097,0.00297496661539925,12.6543619630383
141,0.126545574423904,0.99812107870784,-0.0018822007,0.0024785106,-0.00673936256692511,0.00297734540976058,12.6545574423904
142,0.127322455409549,0.998064577767218,-0.0019373036,0.0025509486,-0.00693549099732163,0.00306344916976694,12.7322455409549
143,0.127322609759719,0.99806502361126,-0.0019373036,0.0025509486,-0.00693632394298942,0.00306206811576529,12.7322609759719
144,0.129219610867781,0.997931189701428,-0.0020719022,0.0027278336,-0.00741744299426296,0.00327305157434972,12.9219610867781
145,0.133176648032544,0.997647766701547,-0.0023524351,0.0030962033,-0.00842039397406517,0.0037145666337656,13.3176648032544
146,0.133174893601347,0.997650336806789,-0.0023524351,0.0030962033,-0.00842105195464522,0.00371603764652368,13.3174893601347
147,0.140200715618491,0.99715443523995,-0.0028507644,0.0037493736,-0.0102006749454177,0.0044983006028604,14.0200715618491
148,0.141543199918342,0.997057797136707,-0.0029460713,0.0038740926,-0.0105406057268639,0.00464732279246683,14.1543199918342
149,0.142006130158024,0.997024539973475,-0.0029788641,0.0039169891,-0.0106564603107377,0.00469766379283258,14.2006130158024
150,0.142005878131477,0.997024949560985,-0.0029788641,0.0039169891,-0.0106582981545389,0.00469719891353708,14.2005878131477
151,0.142005825557502,0.997027491783262,-0.0029788641,0.0039169891,-0.0106557330700155,0.00469865351714985,14.2005825557502
152,0.142005982729576,0.997023848869072,-0.0029788641,0.0039169891,-0.010655508794206,0.00470035225173856,14.2005982729576
153,0.142520980107014,0.996988052969186,-0.0030154604,0.0039648507,-0.0107867685030715,0.00475737698874708,14.2520980107014
154,0.143604418717548,0.996912764363983,-0.0030922235,0.0040652081,-0.0110616994715855,0.00487599542288975,14.3604418717548
155,0.143603579387517,0.99691345212864,-0.0030922235,0.0040652081,-0.0110600419044097,0.00487491023954629,14.3603579387517
156,0.143603363968232,0.996912984959366,-0.0030922235,0.0040652081,-0.0110588168013647,0.00487536511787612,14.3603363968232
157,0.143602673923503,0.996913223982199,-0.0030922235,0.0040652081,-0.0110605372044253,0.00487597052429049,14.3602673923503
158,0.146728483295131,0.996691333316423,-0.0033139372,0.0043547852,-0.0118492547212223,0.00522113525070983,14.6728483295131
159,0.146895900027976,0.996678477519673,-0.0033259874,0.0043705115,-0.0118907746390044,0.00524024002673606,14.6895900027976
160,0.152915536873831,0.99625453616988,-0.0037531466,0.0049270689,-0.0134095732486593,0.00590195304447599,15.2915536873831
161,0.152917189339954,0.996253876506232,-0.0037531466,0.0049270689,-0.0134105680988567,0.00590423804078651,15.2917189339954
162,0.154412646385845,0.996148319378268,-0.0038593498,0.0050651534,-0.0137881544073366,0.00606968655708164,15.4412646385845
163,0.1602808204643,0.995732913352411,-0.0042760344,0.0056056902,-0.0152623220148115,0.00670974066040779,16.02808204643
164,0.160281711553837,0.995732616739898,-0.0042760344,0.0056056902,-0.0152648335919773,0.00671080834598916,16.0281711553837
165,0.160280989625133,0.995732917978046,-0.0042760344,0.0056056902,-0.0152632517771977,0.0067102812259315,16.0280989625133
166,0.16028090258581,0.995732520612727,-0.0042760344,0.0056056902,-0.0152645712647669,0.00671039760476615,16.028090258581
167,0.160280243680875,0.995732321473853,-0.0042760344,0.0056056902,-0.0152624709409023,0.0067103951048473,16.0280243680875
168,0.160280317910741,0.995734431514346,-0.0042760344,0.0056056902,-0.0152649118871539,0.00671127662456039,16.0280317910741
169,0.160280280453501,0.995733112334872,-0.0042760344,0.0056056902,-0.0152623518980995,0.00670997268927818,16.0280280453501
170,0.160279660138199,0.995733032779559,-0.0042760344,0.0056056902,-0.0152630312537438,0.00671164940473796,16.0279660138199
171,0.160281422097395,0.995733501659514,-0.0042760344,0.0056056902,-0.01526417535884,0.00671035963304287,16.0281422097395
172,0.160280258861226,0.995732696962802,-0.0042760344,0.0056056902,-0.0152643336305094,0.00671095679273662,16.0280258861226
173,0.160281025808328,0.995734368064071,-0.0042760344,0.0056056902,-0.0152638435501197,0.00670917618471026,16.0281025808328
174,0.160280274018335,0.995733264359752,-0.0042760344,0.0056056902,-0.0152612024304681,0.00671081543184194,16.0280274018335
175,0.160279433559026,0.995732867447635,-0.0042760344,0.0056056902,-0.0152642108461083,0.00671232775945579,16.0279433559026
176,0.160280160480143,0.995734527558205,-0.0042760344,0.0056056902,-0.015261954508528,0.0067111052261499,16.0280160480143
177,0.160279618746905,0.995733650899531,-0.0042760344,0.0056056902,-0.0152612825222852,0.00671011112813595,16.0279618746905
178,0.160282374993025,0.99573331359849,-0.0042760344,0.0056056902,-0.0152614538982588,0.00671225559589854,16.0282374993025
179,0.160278394333391,0.995733003392924,-0.0042760344,0.0056056902,-0.0152628564424955,0.00671043952908236,16.0278394333391
180,0.160279873887774,0.995733564336009,-0.0042760344,0.0056056902,-0.0152629361224665,0.0067115471586304,16.0279873887774
181,0.160280189725491,0.995734561373493,-0.0042760344,0.0056056902,-0.0152637528225867,0.00671009235228926,16.0280189725491
182,0.160280827897868,0.995733338657626,-0.0042760344,0.0056056902,-0.0152644457830747,0.00670995258095138,16.0280827897868
183,0.160280588199731,0.99573259029253,-0.0042760344,0.0056056902,-0.0152634338388997,0.00671121441132378,16.0280588199731
184,0.160278898324103,0.99573102394376,-0.0042760344,0.0056056902,-0.0152636020029865,0.00671142279426522,16.0278898324103
185,0.160280379744632,0.995732465493006,-0.0042760344,0.0056056902,-0.0152640391426614,0.00671192113528391,16.0280379744632
186,0.160279412080301,0.995734908912935,-0.0042760344,0.0056056902,-0.0152658169900773,0.00671055084272023,16.0279412080301
187,0.160280184795376,0.995733560399072,-0.0042760344,0.0056056902,-0.0152623160756007,0.00671174670353599,16.0280184795376
188,0.161762371967536,0.99562942074501,-0.0043812785,0.0057418854,-0.0156348024582928,0.0068720039130081,16.1762371967536
189,0.161761590818596,0.995627980862172,-0.0043812785,0.0057418854,-0.0156349958623529,0.00687277445563009,16.1761590818596
190,0.162633157331501,0.995566284134838,-0.0044430466,0.0058217542,-0.0158532168080529,0.00696656694347839,16.2633157331501
191,0.166151960304389,0.995318250481352,-0.0046930867,0.0061445525,-0.0167375516646694,0.00735031510405953,16.6151960304389
192,0.167030456829426,0.995255808262296,-0.0047556609,0.0062252027,-0.0169579019959571,0.00744394970861541,16.7030456829426
193,0.167491345254257,0.995222040581469,-0.0047882418,0.0062671732,-0.0170732399516493,0.00749535584842956,16.7491345254257
194,0.176821965478273,0.994564508940302,-0.0054514362,0.0071180961,-0.0194024329696608,0.00849998438392978,17.6821965478273
195,0.176819963578309,0.994563810062813,-0.0054514362,0.0071180961,-0.0194009826709987,0.00850004423967351,17.6819963578309
196,0.17788499497227,0.994488429002639,-0.0055271355,0.0072147865,-0.0196681555880578,0.00861387499615945,17.788499497227
197,0.180553010897777,0.994300262165883,-0.005716918,0.0074567753,-0.0203324475637785,0.00889952512070037,18.0553010897777
198,0.180553940029896,0.994300218418379,-0.005716918,0.0074567753,-0.0203315340874242,0.00889798571102583,18.0553940029896
199,0.182807069675021,0.994137924721116,-0.00587733,0.0076608337,-0.0208936602435018,0.00913932096095052,18.2807069675021
200,0.183234116821944,0.994108827256419,-0.0059076776,0.0076993881,-0.0209982176025884,0.00918467518330195,18.3234116821944
201,0.183443397739807,0.994094122044761,-0.0059224684,0.0077181724,-0.0210489789478868,0.00920585736942056,18.3443397739807
202,0.183442583674672,0.994093765067333,-0.0059224684,0.0077181724,-0.0210505154548818,0.00920295145520518,18.3442583674672
203,0.183440752678272,0.994094261064836,-0.0059224684,0.0077181724,-0.0210511850769373,0.00920482159982028,18.3440752678272
204,0.18812873398184,0.993763134024652,-0.0062560774,0.0081408061,-0.0222119576001176,0.00969970397260625,18.812873398184
205,0.188131890170706,0.993761972253447,-0.0062560774,0.0081408061,-0.0222117415050048,0.009700275913659,18.8131890170706
206,0.188128882311592,0.993762326923993,-0.0062560774,0.0081408061,-0.0222135226155184,0.00970004761675796,18.8128882311592
207,0.188130585310938,0.993763502395099,-0.0062560774,0.0081408061,-0.0222120722865413,0.00970071741118383,18.8130585310938
208,0.188127139615122,0.99376386742746,-0.0062560774,0.0081408061,-0.0222126366280747,0.00969955141037407,18.8127139615122
209,0.188129586488529,0.99376313442846,-0.0062560774,0.0081408061,-0.0222136639113474,0.00969979711921788,18.8129586488529
210,0.188130754921786,0.993763090523166,-0.0062560774,0.0081408061,-0.0222128194607415,0.00970156711752405,18.8130754921786
211,0.192582731652267,0.993449225914103,-0.0065730633,0.0085404338,-0.0233121875192959,0.0101668889934332,19.2582731652267
212,0.192580168618393,0.993448040292286,-0.0065730633,0.0085404338,-0.02331273729353,0.0101662226397004,19.2580168618393
213,0.194352308002003,0.99332174739141,-0.0066992976,0.0086990278,-0.023748612006999,0.010351397192393,19.4352308002003
214,0.198088715910921,0.993059342469489,-0.0069653434,0.0090322029,-0.0246678842789001,0.0107381863225175,19.8088715910921
215,0.198087369759713,0.993058932239521,-0.0069653434,0.0090322029,-0.0246699210171691,0.010738067713878,19.8087369759713
216,0.198086994088556,0.993057409131845,-0.0069653434,0.0090322029,-0.0246683144675314,0.010736381947349,19.8086994088556
217,0.198575876518436,0.993022978153598,-0.0070000468,0.0090755532,-0.0247878119072076,0.0107874063345774,19.8575876518436
218,0.198576018667239,0.993023988880388,-0.0070000468,0.0090755532,-0.0247875109371626,0.0107890096899376,19.8576018667239
219,0.199188518779934,0.99298198806232,-0.0070437309,0.0091300858,-0.0249361391937871,0.0108513744819617,19.9188518779934
220,0.199918622320374,0.992929712893852,-0.0070958468,0.0091950912,-0.0251171839030722,0.010927035524747,19.9918622320374
221,0.199920310920198,0.992928921526201,-0.0070958468,0.0091950912,-0.0251194342454769,0.0109275485660603,19.9920310920198
222,0.199919765455502,0.992928216629248,-0.0070958468,0.0091950912,-0.0251205261469407,0.0109266748777492,19.9919765455502
223,0.201120566369827,0.992845358223974,-0.0071814242,0.0093017053,-0.0254124369527192,0.0110509661648735,20.1120566369827
224,0.204000638669498,0.992639081518205,-0.0073869731,0.0095571242,-0.0261188891028358,0.0113444113014725,20.4000638669498
225,0.204339551853448,0.992617016337048,-0.0074109226,0.0095868232,-0.0262017808315688,0.0113804418716307,20.4339551853448
226,0.209015618187772,0.992286071196692,-0.0077444045,0.0099989921,-0.0273431186771292,0.0118547941750589,20.9015618187772
227,0.214435668464574,0.991901659997502,-0.0081314789,0.010474091,-0.0286603988304695,0.0123998883361048,21.4435668464574
228,0.214767038063766,0.991879848907052,-0.0081551578,0.010503036,-0.0287413199543556,0.0124291315193514,21.4767038063766
229,0.215120215203203,0.991853201568577,-0.0081803575,0.010533825,-0.0288268089260522,0.0124670616098307,21.5120215203203
230,0.2151192025725,0.991853055203477,-0.0081803575,0.010533825,-0.0288257120911604,0.0124664522430579,21.51192025725
231,0.21543002693746,0.991832943661315,-0.0082024978,0.010560862,-0.0289009230424062,0.0124955669983617,21.543002693746
232,0.217138402449666,0.991708582908134,-0.0083243409,0.010709433,-0.0293135223783047,0.0126663719893297,21.7138402449666
233,0.217136697285651,0.991709339694159,-0.0083243409,0.010709433,-0.0293149843466949,0.0126651329234218,21.7136697285651
